Snap_Date,Store_Name,Store_Division,Tool_Brand,Major_Business_Unit,Tool_Category,Expert_Level,Week_Sales_SPT,Annual_Sales_SPT,Supply_Weeks,Week_ID,Year_ID,Series
2022-05-02,Ace Hardware,Handheld Tools (HTS),DeWalt,BRU,Hand Tools & Storage,Pro,94974,1825643,29.10485535,18,2021,Ace Hardware-Handheld Tools (HTS)-DeWalt-BRU-Hand Tools & Storage-Pro
2022-05-09,Ace Hardware,Handheld Tools (HTS),DeWalt,BRU,Hand Tools & Storage,Pro,28912,732607,33.19486824,19,2021,Ace Hardware-Handheld Tools (HTS)-DeWalt-BRU-Hand Tools & Storage-Pro
2022-05-16,Ace Hardware,Handheld Tools (HTS),DeWalt,BRU,Hand Tools & Storage,Pro,29183,761790,34.38922708,20,2021,Ace Hardware-Handheld Tools (HTS)-DeWalt-BRU-Hand Tools & Storage-Pro
2022-05-23,Ace Hardware,Handheld Tools (HTS),DeWalt,BRU,Hand Tools & Storage,Pro,97148,2111198,28.86654826,21,2021,Ace Hardware-Handheld Tools (HTS)-DeWalt-BRU-Hand Tools & Storage-Pro
2022-05-30,Ace Hardware,Handheld Tools (HTS),DeWalt,BRU,Hand Tools & Storage,Pro,28733,822910,34.78619089,22,2021,Ace Hardware-Handheld Tools (HTS)-DeWalt-BRU-Hand Tools & Storage-Pro
2022-06-06,Ace Hardware,Handheld Tools (HTS),DeWalt,BRU,Hand Tools & Storage,Pro,97404,2301357,29.12840629,23,2021,Ace Hardware-Handheld Tools (HTS)-DeWalt-BRU-Hand Tools & Storage-Pro
2022-06-13,Ace Hardware,Handheld Tools (HTS),DeWalt,BRU,Hand Tools & Storage,Pro,36163,891728,31.4840203,24,2021,Ace Hardware-Handheld Tools (HTS)-DeWalt-BRU-Hand Tools & Storage-Pro
2022-06-20,Ace Hardware,Handheld Tools (HTS),DeWalt,BRU,Hand Tools & Storage,Pro,35106,926834,30.5915887,25,2021,Ace Hardware-Handheld Tools (HTS)-DeWalt-BRU-Hand Tools & Storage-Pro
2022-06-27,Ace Hardware,Handheld Tools (HTS),DeWalt,BRU,Hand Tools & Storage,Pro,91243,2587873,28.24363197,26,2021,Ace Hardware-Handheld Tools (HTS)-DeWalt-BRU-Hand Tools & Storage-Pro
2022-07-04,Ace Hardware,Handheld Tools (HTS),DeWalt,BRU,Hand Tools & Storage,Pro,33608,994237,28.34595496,27,2021,Ace Hardware-Handheld Tools (HTS)-DeWalt-BRU-Hand Tools & Storage-Pro
2022-07-11,Ace Hardware,Handheld Tools (HTS),DeWalt,BRU,Hand Tools & Storage,Pro,94014,2772089,28.44509041,28,2021,Ace Hardware-Handheld Tools (HTS)-DeWalt-BRU-Hand Tools & Storage-Pro
2022-07-18,Ace Hardware,Handheld Tools (HTS),DeWalt,BRU,Hand Tools & Storage,Pro,93221,2865310,27.8993624,29,2021,Ace Hardware-Handheld Tools (HTS)-DeWalt-BRU-Hand Tools & Storage-Pro
2022-07-25,Ace Hardware,Handheld Tools (HTS),DeWalt,BRU,Hand Tools & Storage,Pro,33810,1095558,27.33184549,30,2021,Ace Hardware-Handheld Tools (HTS)-DeWalt-BRU-Hand Tools & Storage-Pro
2022-08-01,Ace Hardware,Handheld Tools (HTS),DeWalt,BRU,Hand Tools & Storage,Pro,32632,1128190,27.34561176,31,2021,Ace Hardware-Handheld Tools (HTS)-DeWalt-BRU-Hand Tools & Storage-Pro
2022-08-08,Ace Hardware,Handheld Tools (HTS),DeWalt,BRU,Hand Tools & Storage,Pro,32136,1160326,27.71856655,32,2021,Ace Hardware-Handheld Tools (HTS)-DeWalt-BRU-Hand Tools & Storage-Pro
2022-08-15,Ace Hardware,Handheld Tools (HTS),DeWalt,BRU,Hand Tools & Storage,Pro,35352,1195678,25.7501268,33,2021,Ace Hardware-Handheld Tools (HTS)-DeWalt-BRU-Hand Tools & Storage-Pro
2022-08-22,Ace Hardware,Handheld Tools (HTS),DeWalt,BRU,Hand Tools & Storage,Pro,86974,3311313,26.95873072,34,2021,Ace Hardware-Handheld Tools (HTS)-DeWalt-BRU-Hand Tools & Storage-Pro
2022-08-29,Ace Hardware,Handheld Tools (HTS),DeWalt,BRU,Hand Tools & Storage,Pro,89073,3400386,26.68263795,35,2021,Ace Hardware-Handheld Tools (HTS)-DeWalt-BRU-Hand Tools & Storage-Pro
2022-09-05,Ace Hardware,Handheld Tools (HTS),DeWalt,BRU,Hand Tools & Storage,Pro,21467,1277235,26.65544948,36,2021,Ace Hardware-Handheld Tools (HTS)-DeWalt-BRU-Hand Tools & Storage-Pro
2022-09-12,Ace Hardware,Handheld Tools (HTS),DeWalt,BRU,Hand Tools & Storage,Pro,86317,3570634,26.07695113,37,2021,Ace Hardware-Handheld Tools (HTS)-DeWalt-BRU-Hand Tools & Storage-Pro
2022-09-19,Ace Hardware,Handheld Tools (HTS),DeWalt,BRU,Hand Tools & Storage,Pro,84761,3655395,25.4843635,38,2021,Ace Hardware-Handheld Tools (HTS)-DeWalt-BRU-Hand Tools & Storage-Pro
2022-09-26,Ace Hardware,Handheld Tools (HTS),DeWalt,BRU,Hand Tools & Storage,Pro,17626,1334058,39.68459622,39,2021,Ace Hardware-Handheld Tools (HTS)-DeWalt-BRU-Hand Tools & Storage-Pro
2022-10-03,Ace Hardware,Handheld Tools (HTS),DeWalt,BRU,Hand Tools & Storage,Pro,87672,3832771,24.58513056,40,2021,Ace Hardware-Handheld Tools (HTS)-DeWalt-BRU-Hand Tools & Storage-Pro
2022-10-10,Ace Hardware,Handheld Tools (HTS),DeWalt,BRU,Hand Tools & Storage,Pro,90872,3923643,23.42319402,41,2021,Ace Hardware-Handheld Tools (HTS)-DeWalt-BRU-Hand Tools & Storage-Pro
2022-10-17,Ace Hardware,Handheld Tools (HTS),DeWalt,BRU,Hand Tools & Storage,Pro,90627,4014459,22.20623327,42,2021,Ace Hardware-Handheld Tools (HTS)-DeWalt-BRU-Hand Tools & Storage-Pro
2022-10-24,Ace Hardware,Handheld Tools (HTS),DeWalt,BRU,Hand Tools & Storage,Pro,19716,1407967,40.15805471,43,2021,Ace Hardware-Handheld Tools (HTS)-DeWalt-BRU-Hand Tools & Storage-Pro
2022-10-31,Ace Hardware,Handheld Tools (HTS),DeWalt,BRU,Hand Tools & Storage,Pro,18746,1426713,39.36442031,44,2021,Ace Hardware-Handheld Tools (HTS)-DeWalt-BRU-Hand Tools & Storage-Pro
2022-11-07,Ace Hardware,Handheld Tools (HTS),DeWalt,BRU,Hand Tools & Storage,Pro,21128,1447841,36.67684789,45,2021,Ace Hardware-Handheld Tools (HTS)-DeWalt-BRU-Hand Tools & Storage-Pro
2022-11-14,Ace Hardware,Handheld Tools (HTS),DeWalt,BRU,Hand Tools & Storage,Pro,79762,4368816,22.77920587,46,2021,Ace Hardware-Handheld Tools (HTS)-DeWalt-BRU-Hand Tools & Storage-Pro
2022-11-21,Ace Hardware,Handheld Tools (HTS),DeWalt,BRU,Hand Tools & Storage,Pro,105023,4473839,6.181604994,47,2021,Ace Hardware-Handheld Tools (HTS)-DeWalt-BRU-Hand Tools & Storage-Pro
2022-11-28,Ace Hardware,Handheld Tools (HTS),DeWalt,BRU,Hand Tools & Storage,Pro,37334,1556491,7.718110931,48,2021,Ace Hardware-Handheld Tools (HTS)-DeWalt-BRU-Hand Tools & Storage-Pro
2022-12-05,Ace Hardware,Handheld Tools (HTS),DeWalt,BRU,Hand Tools & Storage,Pro,34528,1591019,6.483214517,49,2021,Ace Hardware-Handheld Tools (HTS)-DeWalt-BRU-Hand Tools & Storage-Pro
2022-12-12,Ace Hardware,Handheld Tools (HTS),DeWalt,BRU,Hand Tools & Storage,Pro,36405,1627424,5.452829089,50,2021,Ace Hardware-Handheld Tools (HTS)-DeWalt-BRU-Hand Tools & Storage-Pro
2022-12-19,Ace Hardware,Handheld Tools (HTS),DeWalt,BRU,Hand Tools & Storage,Pro,36440,1663864,5.463887414,51,2021,Ace Hardware-Handheld Tools (HTS)-DeWalt-BRU-Hand Tools & Storage-Pro
2022-12-26,Ace Hardware,Handheld Tools (HTS),DeWalt,BRU,Hand Tools & Storage,Pro,83978,4932036,5.481934996,52,2021,Ace Hardware-Handheld Tools (HTS)-DeWalt-BRU-Hand Tools & Storage-Pro
2023-01-02,Ace Hardware,Handheld Tools (HTS),DeWalt,BRU,Hand Tools & Storage,Pro,95689,95689,5.970680873,1,2022,Ace Hardware-Handheld Tools (HTS)-DeWalt-BRU-Hand Tools & Storage-Pro
2023-01-09,Ace Hardware,Handheld Tools (HTS),DeWalt,BRU,Hand Tools & Storage,Pro,92160,187849,5.49490642,2,2022,Ace Hardware-Handheld Tools (HTS)-DeWalt-BRU-Hand Tools & Storage-Pro
2023-01-16,Ace Hardware,Handheld Tools (HTS),DeWalt,BRU,Hand Tools & Storage,Pro,83060,270909,4.747852534,3,2022,Ace Hardware-Handheld Tools (HTS)-DeWalt-BRU-Hand Tools & Storage-Pro
2023-01-23,Ace Hardware,Handheld Tools (HTS),DeWalt,BRU,Hand Tools & Storage,Pro,19910,93560,6.465543336,4,2022,Ace Hardware-Handheld Tools (HTS)-DeWalt-BRU-Hand Tools & Storage-Pro
2023-01-30,Ace Hardware,Handheld Tools (HTS),DeWalt,BRU,Hand Tools & Storage,Pro,18446,112006,7.307144498,5,2022,Ace Hardware-Handheld Tools (HTS)-DeWalt-BRU-Hand Tools & Storage-Pro
2023-02-06,Ace Hardware,Handheld Tools (HTS),DeWalt,BRU,Hand Tools & Storage,Pro,80802,500139,7.111455588,6,2022,Ace Hardware-Handheld Tools (HTS)-DeWalt-BRU-Hand Tools & Storage-Pro
2023-02-13,Ace Hardware,Handheld Tools (HTS),DeWalt,BRU,Hand Tools & Storage,Pro,18161,149827,8.678324522,7,2022,Ace Hardware-Handheld Tools (HTS)-DeWalt-BRU-Hand Tools & Storage-Pro
2023-02-20,Ace Hardware,Handheld Tools (HTS),DeWalt,BRU,Hand Tools & Storage,Pro,19830,169657,9.040677041,8,2022,Ace Hardware-Handheld Tools (HTS)-DeWalt-BRU-Hand Tools & Storage-Pro
2023-02-27,Ace Hardware,Handheld Tools (HTS),DeWalt,BRU,Hand Tools & Storage,Pro,20472,190129,8.664467608,9,2022,Ace Hardware-Handheld Tools (HTS)-DeWalt-BRU-Hand Tools & Storage-Pro
2023-03-06,Ace Hardware,Handheld Tools (HTS),DeWalt,BRU,Hand Tools & Storage,Pro,20297,210426,8.382770183,10,2022,Ace Hardware-Handheld Tools (HTS)-DeWalt-BRU-Hand Tools & Storage-Pro
2023-03-13,Ace Hardware,Handheld Tools (HTS),DeWalt,BRU,Hand Tools & Storage,Pro,18582,229008,7.354609929,11,2022,Ace Hardware-Handheld Tools (HTS)-DeWalt-BRU-Hand Tools & Storage-Pro
2023-03-20,Ace Hardware,Handheld Tools (HTS),DeWalt,BRU,Hand Tools & Storage,Pro,18495,247503,7.284714268,12,2022,Ace Hardware-Handheld Tools (HTS)-DeWalt-BRU-Hand Tools & Storage-Pro
2023-03-27,Ace Hardware,Handheld Tools (HTS),DeWalt,BRU,Hand Tools & Storage,Pro,91640,1145830,5.143960457,13,2022,Ace Hardware-Handheld Tools (HTS)-DeWalt-BRU-Hand Tools & Storage-Pro
2023-04-03,Ace Hardware,Handheld Tools (HTS),DeWalt,BRU,Hand Tools & Storage,Pro,16063,280551,6.766998578,14,2022,Ace Hardware-Handheld Tools (HTS)-DeWalt-BRU-Hand Tools & Storage-Pro
2023-04-10,Ace Hardware,Handheld Tools (HTS),DeWalt,BRU,Hand Tools & Storage,Pro,14227,294778,6.622161256,15,2022,Ace Hardware-Handheld Tools (HTS)-DeWalt-BRU-Hand Tools & Storage-Pro
2023-04-17,Ace Hardware,Handheld Tools (HTS),DeWalt,BRU,Hand Tools & Storage,Pro,12447,307225,6.388382303,16,2022,Ace Hardware-Handheld Tools (HTS)-DeWalt-BRU-Hand Tools & Storage-Pro
2023-04-24,Ace Hardware,Handheld Tools (HTS),DeWalt,BRU,Hand Tools & Storage,Pro,14663,321888,6.753582663,17,2022,Ace Hardware-Handheld Tools (HTS)-DeWalt-BRU-Hand Tools & Storage-Pro
2023-05-01,Ace Hardware,Handheld Tools (HTS),DeWalt,BRU,Hand Tools & Storage,Pro,85407,1581458,5.387181738,18,2022,Ace Hardware-Handheld Tools (HTS)-DeWalt-BRU-Hand Tools & Storage-Pro
2023-05-08,Ace Hardware,Handheld Tools (HTS),DeWalt,BRU,Hand Tools & Storage,Pro,86601,1668059,5.584234861,19,2022,Ace Hardware-Handheld Tools (HTS)-DeWalt-BRU-Hand Tools & Storage-Pro
2023-05-15,Ace Hardware,Handheld Tools (HTS),DeWalt,BRU,Hand Tools & Storage,Pro,16450,366711,6.580926797,20,2022,Ace Hardware-Handheld Tools (HTS)-DeWalt-BRU-Hand Tools & Storage-Pro
2023-05-22,Ace Hardware,Handheld Tools (HTS),DeWalt,BRU,Hand Tools & Storage,Pro,16332,383043,5.861182519,21,2022,Ace Hardware-Handheld Tools (HTS)-DeWalt-BRU-Hand Tools & Storage-Pro
2023-05-29,Ace Hardware,Handheld Tools (HTS),DeWalt,BRU,Hand Tools & Storage,Pro,15478,398521,5.089894606,22,2022,Ace Hardware-Handheld Tools (HTS)-DeWalt-BRU-Hand Tools & Storage-Pro
2023-06-05,Ace Hardware,Handheld Tools (HTS),DeWalt,BRU,Hand Tools & Storage,Pro,14498,413019,4.140117771,23,2022,Ace Hardware-Handheld Tools (HTS)-DeWalt-BRU-Hand Tools & Storage-Pro
2023-06-12,Ace Hardware,Handheld Tools (HTS),DeWalt,BRU,Hand Tools & Storage,Pro,13731,426750,3.968030089,24,2022,Ace Hardware-Handheld Tools (HTS)-DeWalt-BRU-Hand Tools & Storage-Pro
2023-06-19,Ace Hardware,Handheld Tools (HTS),DeWalt,BRU,Hand Tools & Storage,Pro,73434,2148571,4.47051495,25,2022,Ace Hardware-Handheld Tools (HTS)-DeWalt-BRU-Hand Tools & Storage-Pro
2023-06-26,Ace Hardware,Handheld Tools (HTS),DeWalt,BRU,Hand Tools & Storage,Pro,76049,2224620,4.429272367,26,2022,Ace Hardware-Handheld Tools (HTS)-DeWalt-BRU-Hand Tools & Storage-Pro
2023-07-03,Ace Hardware,Handheld Tools (HTS),DeWalt,BRU,Hand Tools & Storage,Pro,12297,463675,4.44725405,27,2022,Ace Hardware-Handheld Tools (HTS)-DeWalt-BRU-Hand Tools & Storage-Pro
2023-07-10,Ace Hardware,Handheld Tools (HTS),DeWalt,BRU,Hand Tools & Storage,Pro,82817,2384189,5.265236846,28,2022,Ace Hardware-Handheld Tools (HTS)-DeWalt-BRU-Hand Tools & Storage-Pro
2023-07-17,Ace Hardware,Handheld Tools (HTS),DeWalt,BRU,Hand Tools & Storage,Pro,12171,489017,4.778247734,29,2022,Ace Hardware-Handheld Tools (HTS)-DeWalt-BRU-Hand Tools & Storage-Pro
2023-07-24,Ace Hardware,Handheld Tools (HTS),DeWalt,BRU,Hand Tools & Storage,Pro,12563,501580,4.405994006,30,2022,Ace Hardware-Handheld Tools (HTS)-DeWalt-BRU-Hand Tools & Storage-Pro
2023-07-31,Ace Hardware,Handheld Tools (HTS),DeWalt,BRU,Hand Tools & Storage,Pro,12714,514294,4.256095144,31,2022,Ace Hardware-Handheld Tools (HTS)-DeWalt-BRU-Hand Tools & Storage-Pro
2023-08-07,Ace Hardware,Handheld Tools (HTS),DeWalt,BRU,Hand Tools & Storage,Pro,11446,525740,4.233367451,32,2022,Ace Hardware-Handheld Tools (HTS)-DeWalt-BRU-Hand Tools & Storage-Pro
2023-08-14,Ace Hardware,Handheld Tools (HTS),DeWalt,BRU,Hand Tools & Storage,Pro,11381,537121,3.833092336,33,2022,Ace Hardware-Handheld Tools (HTS)-DeWalt-BRU-Hand Tools & Storage-Pro
2023-08-21,Ace Hardware,Handheld Tools (HTS),DeWalt,BRU,Hand Tools & Storage,Pro,10451,547572,3.811504988,34,2022,Ace Hardware-Handheld Tools (HTS)-DeWalt-BRU-Hand Tools & Storage-Pro
2023-08-28,Ace Hardware,Handheld Tools (HTS),DeWalt,BRU,Hand Tools & Storage,Pro,10274,557846,4.049524652,35,2022,Ace Hardware-Handheld Tools (HTS)-DeWalt-BRU-Hand Tools & Storage-Pro
2023-09-04,Ace Hardware,Handheld Tools (HTS),DeWalt,BRU,Hand Tools & Storage,Pro,80121,3043947,4.350385165,36,2022,Ace Hardware-Handheld Tools (HTS)-DeWalt-BRU-Hand Tools & Storage-Pro
2023-09-11,Ace Hardware,Handheld Tools (HTS),DeWalt,BRU,Hand Tools & Storage,Pro,8408,575225,3.336144877,37,2022,Ace Hardware-Handheld Tools (HTS)-DeWalt-BRU-Hand Tools & Storage-Pro
2023-09-18,Ace Hardware,Handheld Tools (HTS),DeWalt,BRU,Hand Tools & Storage,Pro,8589,583814,3.457023061,38,2022,Ace Hardware-Handheld Tools (HTS)-DeWalt-BRU-Hand Tools & Storage-Pro
2023-09-25,Ace Hardware,Handheld Tools (HTS),DeWalt,BRU,Hand Tools & Storage,Pro,79789,3275264,4.477330288,39,2022,Ace Hardware-Handheld Tools (HTS)-DeWalt-BRU-Hand Tools & Storage-Pro
2023-10-02,Ace Hardware,Handheld Tools (HTS),DeWalt,BRU,Hand Tools & Storage,Pro,10000,603012,4.404104183,40,2022,Ace Hardware-Handheld Tools (HTS)-DeWalt-BRU-Hand Tools & Storage-Pro
2023-10-09,Ace Hardware,Handheld Tools (HTS),DeWalt,BRU,Hand Tools & Storage,Pro,9179,612191,4.358563679,41,2022,Ace Hardware-Handheld Tools (HTS)-DeWalt-BRU-Hand Tools & Storage-Pro
2023-10-16,Ace Hardware,Handheld Tools (HTS),DeWalt,BRU,Hand Tools & Storage,Pro,80520,3524070,4.16073457,42,2022,Ace Hardware-Handheld Tools (HTS)-DeWalt-BRU-Hand Tools & Storage-Pro
2023-10-23,Ace Hardware,Handheld Tools (HTS),DeWalt,BRU,Hand Tools & Storage,Pro,8591,629091,3.825439063,43,2022,Ace Hardware-Handheld Tools (HTS)-DeWalt-BRU-Hand Tools & Storage-Pro
2023-10-30,Ace Hardware,Handheld Tools (HTS),DeWalt,BRU,Hand Tools & Storage,Pro,8434,637525,3.577895029,44,2022,Ace Hardware-Handheld Tools (HTS)-DeWalt-BRU-Hand Tools & Storage-Pro
2020-12-15,Ace Hardware,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,13501,1335399,12.58106169,50,2019,Ace Hardware-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2020-12-29,Ace Hardware,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,32213,8233848,12.7947902,52,2019,Ace Hardware-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2021-01-05,Ace Hardware,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,9506,9506,7.271186441,1,2020,Ace Hardware-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2021-01-19,Ace Hardware,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,9028,26833,7.144728225,3,2020,Ace Hardware-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2021-01-26,Ace Hardware,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,6646,33479,8.745969499,4,2020,Ace Hardware-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2021-02-02,Ace Hardware,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,5816,39295,9.753061224,5,2020,Ace Hardware-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2021-02-09,Ace Hardware,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,31641,178161,16.18201881,6,2020,Ace Hardware-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2021-02-16,Ace Hardware,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,30701,208862,15.54191508,7,2020,Ace Hardware-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2021-02-23,Ace Hardware,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,30423,239285,13.18587686,8,2020,Ace Hardware-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2021-03-01,Ace Hardware,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,6313,62984,11.4893617,9,2020,Ace Hardware-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2021-03-08,Ace Hardware,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,32395,303044,10.84619147,10,2020,Ace Hardware-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2021-03-15,Ace Hardware,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,5346,73933,11.75642546,11,2020,Ace Hardware-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2021-03-22,Ace Hardware,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,4100,78033,12.23370025,12,2020,Ace Hardware-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2021-03-29,Ace Hardware,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,30577,393637,10.97042716,13,2020,Ace Hardware-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2021-04-05,Ace Hardware,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,29370,423007,11.40105357,14,2020,Ace Hardware-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2021-04-12,Ace Hardware,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,3750,90454,14.90715553,15,2020,Ace Hardware-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2021-04-19,Ace Hardware,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,4832,95286,15.26431463,16,2020,Ace Hardware-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2021-04-26,Ace Hardware,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,43118,531400,9.556255468,17,2020,Ace Hardware-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2021-05-03,Ace Hardware,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,6444,107252,11.66533865,18,2020,Ace Hardware-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2021-05-10,Ace Hardware,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,5586,112838,9.715076072,19,2020,Ace Hardware-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2021-05-17,Ace Hardware,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,38080,651958,6.736427033,20,2020,Ace Hardware-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2021-05-24,Ace Hardware,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,5605,123367,9.682692308,21,2020,Ace Hardware-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2021-05-31,Ace Hardware,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,5062,128429,10.14435146,22,2020,Ace Hardware-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2021-06-07,Ace Hardware,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,5361,133790,11.14778857,23,2020,Ace Hardware-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2021-06-14,Ace Hardware,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,6023,139813,10.40822622,24,2020,Ace Hardware-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2021-06-21,Ace Hardware,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,31825,829926,6.487451996,25,2020,Ace Hardware-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2021-06-28,Ace Hardware,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,36976,866902,6.974516967,26,2020,Ace Hardware-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2021-07-05,Ace Hardware,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,5449,156684,9.901309164,27,2020,Ace Hardware-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2021-07-12,Ace Hardware,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,36606,938422,6.666606975,28,2020,Ace Hardware-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2021-07-19,Ace Hardware,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,35949,974371,5.47927773,29,2020,Ace Hardware-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2021-07-26,Ace Hardware,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,4349,171191,8.995870206,30,2020,Ace Hardware-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2021-08-02,Ace Hardware,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,35802,1038578,4.77209509,31,2020,Ace Hardware-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2021-08-09,Ace Hardware,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,40295,1078873,4.540134778,32,2020,Ace Hardware-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2021-08-16,Ace Hardware,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,5146,185657,11.61675127,33,2020,Ace Hardware-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2021-08-23,Ace Hardware,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,43361,1167648,4.261107511,34,2020,Ace Hardware-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2021-08-30,Ace Hardware,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,35488,1203136,3.690576653,35,2020,Ace Hardware-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2021-09-06,Ace Hardware,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,37178,1240314,3.536774617,36,2020,Ace Hardware-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2021-09-13,Ace Hardware,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,31390,1271704,2.92889395,37,2020,Ace Hardware-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2021-09-20,Ace Hardware,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,29159,1300863,3.097029023,38,2020,Ace Hardware-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
2021-09-27,Ace Hardware,Handheld Tools (HTS),Milwaukee,BRU,Hand Tools & Storage,Consumer,28450,1335159,3.852252572,39,2020,Ace Hardware-Handheld Tools (HTS)-Milwaukee-BRU-Hand Tools & Storage-Consumer
